Year,Gender,Country,Occupation,Self Employed,Family History,Treatment,Days Indoors,Growing Stress,Changes Habits,Mental Health History,Mood Swings,Coping Struggles,Work Interest,Social Weakness,Mental Health Interview,Care Options,Continent
2014,Female,United Kingdom,Student,No,Yes,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,No,No,Europa
2014,Female,United Kingdom,Student,No,Yes,No,15-30 days,No,No,Yes,Low,No,Maybe,No,No,No,Europa
2014,Female,United Kingdom,Student,Yes,Yes,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,No,No,Europa
2014,Female,Canada,Student,Yes,Yes,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,Maybe,Yes,América
2014,Female,United Kingdom,Student,No,Yes,No,15-30 days,No,No,Yes,Low,No,Maybe,No,No,Not sure,Europa
2014,Female,United States,Student,No,Yes,No,15-30 days,No,No,Yes,Low,No,Maybe,No,No,Yes,América
2014,Female,Canada,Student,No,Yes,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,No,Not sure,América
2014,Female,United States,Student,No,Yes,No,15-30 days,No,No,Yes,Low,No,Maybe,No,No,No,América
2014,Female,United States,Student,No,No,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,Maybe,No,América
2014,Female,Canada,Student,Yes,Yes,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,No,Yes,América
2014,Female,United Kingdom,Student,No,Yes,No,15-30 days,No,No,Yes,Low,No,Maybe,No,Maybe,Yes,Europa
2014,Female,Belgium,Student,No,No,No,15-30 days,No,No,Yes,Low,No,Maybe,No,No,Not sure,Europa
2015,Female,Ireland,Student,No,No,No,15-30 days,No,No,Yes,Low,No,Maybe,No,No,No,Europa
2015,Female,United States,Student,No,No,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,No,No,América
2015,Female,United Kingdom,Student,No,No,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,No,Yes,Europa
2015,Female,Ireland,Student,No,Yes,No,15-30 days,No,No,Yes,Low,No,Maybe,No,No,Yes,Europa
2015,Female,United Kingdom,Student,No,Yes,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,Maybe,Yes,Europa
2015,Female,United States,Student,No,Yes,Yes,15-30 days,No,No,Yes,Low,No,Maybe,No,No,No,América
2014,Female,United States,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Female,United States,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,América
2014,Female,United States,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Female,United States,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,Yes,América
2014,Female,Poland,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,Not sure,Europa
2014,Female,Australia,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,Oceanía
2014,Female,United States,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,América
2014,Female,United States,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Female,United States,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Female,Canada,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Female,United Kingdom,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Female,United States,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Female,South Africa,Student,Yes,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,África
2014,Female,United States,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Female,United Kingdom,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Female,United States,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,América
2014,Female,United States,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Female,Sweden,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Female,Sweden,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Female,United States,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Yes,Yes,América
2014,Female,United Kingdom,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Female,United Kingdom,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,Not sure,Europa
2014,Female,United States,Student,Yes,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,América
2014,Female,Canada,Student,Yes,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Female,Australia,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,Oceanía
2014,Female,New Zealand,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Oceanía
2014,Female,Canada,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Female,United States,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,Not sure,América
2014,Female,United Kingdom,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Female,Netherlands,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Female,Australia,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Oceanía
2014,Female,United Kingdom,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Female,India,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,Asia
2014,Female,Canada,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Female,United States,Student,Yes,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Female,United Kingdom,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Female,United Kingdom,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Female,United Kingdom,Student,Yes,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Female,Canada,Student,Yes,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,Yes,América
2014,Female,United Kingdom,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Female,United States,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Female,Canada,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Female,United States,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,América
2014,Female,United States,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,No,América
2014,Female,Canada,Student,Yes,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Female,United Kingdom,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,Yes,Europa
2014,Female,Belgium,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2015,Female,Ireland,Student,No,No,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,Europa
2015,Female,United States,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,América
2015,Female,United Kingdom,Student,No,No,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,Europa
2015,Female,Ireland,Student,No,Yes,No,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,Yes,Europa
2015,Female,United Kingdom,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,Maybe,Yes,Europa
2015,Female,United States,Student,No,Yes,Yes,31-60 days,Maybe,Yes,No,Low,Yes,Yes,Yes,No,No,América
2014,Female,United States,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Female,United States,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,América
2014,Female,United States,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Female,United States,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,Yes,América
2014,Female,Poland,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,Not sure,Europa
2014,Female,Australia,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,Oceanía
2014,Female,United States,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,América
2014,Female,United States,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Female,United States,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Female,Canada,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Female,United Kingdom,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,No,Europa
2014,Female,United States,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Female,South Africa,Corporate,Yes,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,África
2014,Female,United States,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Female,United Kingdom,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,Europa
2014,Female,United States,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,América
2014,Female,United States,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Female,Sweden,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Female,Sweden,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Female,United States,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Yes,Yes,América
2014,Female,United Kingdom,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Female,United Kingdom,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,Not sure,Europa
2014,Female,United States,Corporate,Yes,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,América
2014,Female,Canada,Corporate,Yes,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Female,Australia,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,Oceanía
2014,Female,New Zealand,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Oceanía
2014,Female,Canada,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Female,United States,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,Not sure,América
2014,Female,United Kingdom,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Female,Netherlands,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Female,Australia,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Oceanía
2014,Female,United Kingdom,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Female,India,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,Asia
2014,Female,Canada,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Female,United States,Corporate,Yes,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Female,United Kingdom,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Female,United Kingdom,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Female,United Kingdom,Corporate,Yes,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Female,Canada,Corporate,Yes,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,Yes,América
2014,Female,United Kingdom,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,Europa
2014,Female,United States,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Female,Canada,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Female,United States,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,América
2014,Female,United States,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,No,América
2014,Female,Canada,Corporate,Yes,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Female,United Kingdom,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,Yes,Europa
2014,Female,Belgium,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Not sure,Europa
2015,Female,Ireland,Corporate,No,No,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,Europa
2015,Female,United States,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,América
2015,Female,United Kingdom,Corporate,No,No,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,Europa
2015,Female,Ireland,Corporate,No,Yes,No,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,Yes,Europa
2015,Female,United Kingdom,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,Maybe,Yes,Europa
2015,Female,United States,Corporate,No,Yes,Yes,More than 2 months,Yes,Yes,No,Low,Yes,Maybe,Maybe,No,No,América
2014,Female,United States,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,América
2014,Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,América
2014,Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,América
2014,Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,Maybe,Yes,América
2014,Female,Poland,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,Maybe,Not sure,Europa
2014,Female,Australia,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,Oceanía
2014,Female,United States,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,No,No,América
2014,Female,United States,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,América
2014,Female,United States,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,América
2014,Female,Canada,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,América
2014,Female,United Kingdom,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,Maybe,No,Europa
2014,Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,América
2014,Female,South Africa,Student,Yes,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,África
2014,Female,United States,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,América
2014,Female,United Kingdom,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,Europa
2014,Female,United States,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,América
2014,Female,United States,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,América
2014,Female,Sweden,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,Europa
2014,Female,Sweden,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,Europa
2014,Female,United States,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,Yes,Yes,América
2014,Female,United Kingdom,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,Europa
2014,Female,United Kingdom,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,Maybe,Not sure,Europa
2014,Female,United States,Student,Yes,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,América
2014,Female,Canada,Student,Yes,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,América
2014,Female,Australia,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,Oceanía
2014,Female,New Zealand,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,Oceanía
2014,Female,Canada,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,América
2014,Female,United States,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,Maybe,Not sure,América
2014,Female,United Kingdom,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,Europa
2014,Female,Netherlands,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,No,No,Europa
2014,Female,Australia,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,No,No,Oceanía
2014,Female,United Kingdom,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,No,No,Europa
2014,Female,India,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,Asia
2014,Female,Canada,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,América
2014,Female,United States,Student,Yes,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,América
2014,Female,United Kingdom,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,Europa
2014,Female,United Kingdom,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,No,No,Europa
2014,Female,United Kingdom,Student,Yes,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,Europa
2014,Female,Canada,Student,Yes,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,Maybe,Yes,América
2014,Female,United Kingdom,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,Europa
2014,Female,United States,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,América
2014,Female,Canada,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,América
2014,Female,United States,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,No,No,América
2014,Female,United States,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,Maybe,No,América
2014,Female,Canada,Student,Yes,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,América
2014,Female,United Kingdom,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,Maybe,Yes,Europa
2014,Female,Belgium,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,No,Not sure,Europa
2015,Female,Ireland,Student,No,No,No,Go out Every day,No,No,Yes,High,No,No,No,No,No,Europa
2015,Female,United States,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,América
2015,Female,United Kingdom,Student,No,No,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,Europa
2015,Female,Ireland,Student,No,Yes,No,Go out Every day,No,No,Yes,High,No,No,No,No,Yes,Europa
2015,Female,United Kingdom,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,Maybe,Yes,Europa
2015,Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Yes,High,No,No,No,No,No,América
2014,Female,United States,Student,No,No,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,América
2014,Female,United States,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,América
2014,Female,United States,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,América
2014,Female,United States,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,Maybe,Yes,América
2014,Female,Poland,Student,No,No,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,Maybe,Not sure,Europa
2014,Female,Australia,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,Oceanía
2014,Female,United States,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,América
2014,Female,United States,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,América
2014,Female,United States,Student,No,Yes,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,América
2014,Female,Canada,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,América
2014,Female,United Kingdom,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,Maybe,No,Europa
2014,Female,United States,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,América
2014,Female,South Africa,Student,Yes,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,África
2014,Female,United States,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,América
2014,Female,United Kingdom,Student,No,No,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,Europa
2014,Female,United States,Student,No,No,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,América
2014,Female,United States,Student,No,No,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,América
2014,Female,Sweden,Student,No,Yes,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,Europa
2014,Female,Sweden,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,Europa
2014,Female,United States,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,Yes,Yes,América
2014,Female,United Kingdom,Student,No,No,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,Europa
2014,Female,United Kingdom,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,Maybe,Not sure,Europa
2014,Female,United States,Student,Yes,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,América
2014,Female,Canada,Student,Yes,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,América
2014,Female,Australia,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,Oceanía
2014,Female,New Zealand,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,Oceanía
2014,Female,Canada,Student,No,No,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,América
2014,Female,United States,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,Maybe,Not sure,América
2014,Female,United Kingdom,Student,No,No,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,Europa
2014,Female,Netherlands,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,Europa
2014,Female,Australia,Student,No,Yes,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,Oceanía
2014,Female,United Kingdom,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,No,Europa
2014,Female,India,Student,No,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,Asia
2014,Female,Canada,Student,No,No,No,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Not sure,América
2014,Female,United States,Student,Yes,Yes,Yes,More than 2 months,Yes,Maybe,Maybe,High,No,Maybe,No,No,Yes,América
